brand,model,series_id,file,url,width,height,source
Chery,Chery Arrizo GXBody TypeCarMaximum Horsepower(PS)116WLTC Fuel Economy(L/100km)-Seats5No Quotation Available,397,Chery.Chery_Arrizo_GXBody_TypeCarMaximum_Horsepower(PS)116WLTC_Fuel_Economy(L_100km)-Seats5No_Quotation_Available/001_14.jpg,https://global2.autoimg.cn/globalcardfs/product/g24/M0A/20/35/autohomecar__Chxky2haXkeAIgB0AAKfVL5zYIs025.jpg,1400,1050,global_autohome_gallery
Chery,Chery Arrizo GXBody TypeCarMaximum Horsepower(PS)116WLTC Fuel Economy(L/100km)-Seats5No Quotation Available,397,Chery.Chery_Arrizo_GXBody_TypeCarMaximum_Horsepower(PS)116WLTC_Fuel_Economy(L_100km)-Seats5No_Quotation_Available/001_15.jpg,https://global2.autoimg.cn/globalcardfs/product/g24/M05/FB/50/autohomecar__Chtk3WhaXkeAGr52AAIP2oUw4J4460.jpg,1400,1050,global_autohome_gallery
Chery,Chery Arrizo GXBody TypeCarMaximum Horsepower(PS)116WLTC Fuel Economy(L/100km)-Seats5No Quotation Available,397,Chery.Chery_Arrizo_GXBody_TypeCarMaximum_Horsepower(PS)116WLTC_Fuel_Economy(L_100km)-Seats5No_Quotation_Available/001_16.jpg,https://global2.autoimg.cn/globalcardfs/product/g24/M04/20/35/autohomecar__Chxky2haXkeAPhuIAAGqIJTHJqQ092.jpg,1400,1050,global_autohome_gallery
Chery,Chery Arrizo GXBody TypeCarMaximum Horsepower(PS)116WLTC Fuel Economy(L/100km)-Seats5No Quotation Available,397,Chery.Chery_Arrizo_GXBody_TypeCarMaximum_Horsepower(PS)116WLTC_Fuel_Economy(L_100km)-Seats5No_Quotation_Available/001_17.jpg,https://global2.autoimg.cn/globalcardfs/product/g24/M02/71/F0/autohomecar__CjIFWGhaXkeAbJC6AAH0NIkzLaw960.jpg,1400,1050,global_autohome_gallery
Chery,Chery Arrizo GXBody TypeCarMaximum Horsepower(PS)116WLTC Fuel Economy(L/100km)-Seats5No Quotation Available,397,Chery.Chery_Arrizo_GXBody_TypeCarMaximum_Horsepower(PS)116WLTC_Fuel_Economy(L_100km)-Seats5No_Quotation_Available/001_18.jpg,https://global2.autoimg.cn/globalcardfs/product/g24/M08/FB/50/autohomecar__Chtk3WhaXkeAWwZiAAIit51ojf0609.jpg,1400,1050,global_autohome_gallery
Chery,Chery Arrizo GXBody TypeCarMaximum Horsepower(PS)116WLTC Fuel Economy(L/100km)-Seats5No Quotation Available,397,Chery.Chery_Arrizo_GXBody_TypeCarMaximum_Horsepower(PS)116WLTC_Fuel_Economy(L_100km)-Seats5No_Quotation_Available/001_19.jpg,https://global2.autoimg.cn/globalcardfs/product/g24/M00/71/F0/autohomecar__CjIFWGhaXk-ADR7IAAMqNFXHI3g805.jpg,1400,1050,global_autohome_gallery
Chery,Chery Arrizo GXBody TypeCarMaximum Horsepower(PS)116WLTC Fuel Economy(L/100km)-Seats5No Quotation Available,397,Chery.Chery_Arrizo_GXBody_TypeCarMaximum_Horsepower(PS)116WLTC_Fuel_Economy(L_100km)-Seats5No_Quotation_Available/001_20.jpg,https://global2.autoimg.cn/globalcardfs/product/g24/M04/FB/50/autohomecar__Chtk3WhaXk-AUf_RAANEvtg3Myg539.jpg,1400,1050,global_autohome_gallery
Chery,Chery Arrizo GXBody TypeCarMaximum Horsepower(PS)116WLTC Fuel Economy(L/100km)-Seats5No Quotation Available,397,Chery.Chery_Arrizo_GXBody_TypeCarMaximum_Horsepower(PS)116WLTC_Fuel_Economy(L_100km)-Seats5No_Quotation_Available/001_21.jpg,https://global2.autoimg.cn/globalcardfs/product/g24/M01/20/36/autohomecar__Chxky2haXk-ALuwzAANbkyyBESs165.jpg,1400,1050,global_autohome_gallery
Chery,Chery Arrizo GXBody TypeCarMaximum Horsepower(PS)116WLTC Fuel Economy(L/100km)-Seats5No Quotation Available,397,Chery.Chery_Arrizo_GXBody_TypeCarMaximum_Horsepower(PS)116WLTC_Fuel_Economy(L_100km)-Seats5No_Quotation_Available/001_22.jpg,https://global2.autoimg.cn/globalcardfs/product/g24/M01/20/36/autohomecar__Chxky2haXk-ALZuSAAIQgQIWpHU050.jpg,1400,1050,global_autohome_gallery
Chery,Chery Arrizo GXBody TypeCarMaximum Horsepower(PS)116WLTC Fuel Economy(L/100km)-Seats5No Quotation Available,397,Chery.Chery_Arrizo_GXBody_TypeCarMaximum_Horsepower(PS)116WLTC_Fuel_Economy(L_100km)-Seats5No_Quotation_Available/001_23.jpg,https://global2.autoimg.cn/globalcardfs/product/g24/M07/71/F0/autohomecar__CjIFWGhaXk-Ac9YIAAR7VEMt12o834.jpg,1400,1050,global_autohome_gallery
Chery,Chery Arrizo GXBody TypeCarMaximum Horsepower(PS)116WLTC Fuel Economy(L/100km)-Seats5No Quotation Available,397,Chery.Chery_Arrizo_GXBody_TypeCarMaximum_Horsepower(PS)116WLTC_Fuel_Economy(L_100km)-Seats5No_Quotation_Available/001_24.jpg,https://global2.autoimg.cn/globalcardfs/product/g28/M09/AF/5B/autohomecar__Chtlx2haXlaAAnR6AAMGXsVe7GI667.jpg,1400,1050,global_autohome_gallery
Chery,Chery Arrizo GXBody TypeCarMaximum Horsepower(PS)116WLTC Fuel Economy(L/100km)-Seats5No Quotation Available,397,Chery.Chery_Arrizo_GXBody_TypeCarMaximum_Horsepower(PS)116WLTC_Fuel_Economy(L_100km)-Seats5No_Quotation_Available/001_25.jpg,https://global2.autoimg.cn/globalcardfs/product/g28/M08/43/7E/autohomecar__CjIFVGhaXlaASJifAAGoJPArqC0087.jpg,1400,1050,global_autohome_gallery
Chery,Chery Arrizo GXBody TypeCarMaximum Horsepower(PS)116WLTC Fuel Economy(L/100km)-Seats5No Quotation Available,397,Chery.Chery_Arrizo_GXBody_TypeCarMaximum_Horsepower(PS)116WLTC_Fuel_Economy(L_100km)-Seats5No_Quotation_Available/001_26.jpg,https://global2.autoimg.cn/globalcardfs/product/g24/M03/FB/51/autohomecar__Chtk3WhaXlaAGsjpAAI6qWwQgmo896.jpg,1400,1050,global_autohome_gallery
Chery,Chery Arrizo GXBody TypeCarMaximum Horsepower(PS)116WLTC Fuel Economy(L/100km)-Seats5No Quotation Available,397,Chery.Chery_Arrizo_GXBody_TypeCarMaximum_Horsepower(PS)116WLTC_Fuel_Economy(L_100km)-Seats5No_Quotation_Available/001_27.jpg,https://global2.autoimg.cn/globalcardfs/product/g24/M0B/71/F1/autohomecar__CjIFWGhaXlaAdM8WAAITq91PCfQ287.jpg,1400,1050,global_autohome_gallery
Chery,Chery Arrizo GXBody TypeCarMaximum Horsepower(PS)116WLTC Fuel Economy(L/100km)-Seats5No Quotation Available,397,Chery.Chery_Arrizo_GXBody_TypeCarMaximum_Horsepower(PS)116WLTC_Fuel_Economy(L_100km)-Seats5No_Quotation_Available/001_28.jpg,https://global2.autoimg.cn/globalcardfs/product/g28/M06/AF/5B/autohomecar__Chtlx2haXlaAQeywAAEz8IHHjZw418.jpg,1400,1050,global_autohome_gallery
Chery,Chery Arrizo GXBody TypeCarMaximum Horsepower(PS)116WLTC Fuel Economy(L/100km)-Seats5No Quotation Available,397,Chery.Chery_Arrizo_GXBody_TypeCarMaximum_Horsepower(PS)116WLTC_Fuel_Economy(L_100km)-Seats5No_Quotation_Available/001_29.jpg,https://global2.autoimg.cn/globalcardfs/product/g24/M06/FB/25/autohomecar__Chtk3WhaVa2AVaHbADG6GlyxiJY253.png,3840,2880,global_autohome_gallery
Chery,Chery Tiggo 3xBody TypeSUVMaximum Horsepower(PS)116NEDC Fuel Economy(L/100km)6.7~6.9Seats5No Quotation Available,396,Chery.Chery_Tiggo_3xBody_TypeSUVMaximum_Horsepower(PS)116NEDC_Fuel_Economy(L_100km)6.7~6.9Seats5No_Quotation_Available/001_07.jpg,https://global2.autoimg.cn/globalcardfs/product/g31/M06/EC/83/autohomecar__ChxoHWhaWiGALusGAAWVQVRoLRs166.jpg,1400,1050,global_autohome_gallery
Chery,Chery Tiggo 3xBody TypeSUVMaximum Horsepower(PS)116NEDC Fuel Economy(L/100km)6.7~6.9Seats5No Quotation Available,396,Chery.Chery_Tiggo_3xBody_TypeSUVMaximum_Horsepower(PS)116NEDC_Fuel_Economy(L_100km)6.7~6.9Seats5No_Quotation_Available/001_08.jpg,https://global2.autoimg.cn/globalcardfs/product/g31/M04/EC/94/autohomecar__ChtlyGhaWiGAKn72AAVhDcoU45o647.jpg,1400,1050,global_autohome_gallery
Chery,Chery Tiggo 3xBody TypeSUVMaximum Horsepower(PS)116NEDC Fuel Economy(L/100km)6.7~6.9Seats5No Quotation Available,396,Chery.Chery_Tiggo_3xBody_TypeSUVMaximum_Horsepower(PS)116NEDC_Fuel_Economy(L_100km)6.7~6.9Seats5No_Quotation_Available/001_09.jpg,https://global2.autoimg.cn/globalcardfs/product/g31/M05/EC/83/autohomecar__ChxoHWhaWiGAK1kkAAXlr-O0a1k357.jpg,1400,1050,global_autohome_gallery
Chery,Chery Tiggo 3xBody TypeSUVMaximum Horsepower(PS)116NEDC Fuel Economy(L/100km)6.7~6.9Seats5No Quotation Available,396,Chery.Chery_Tiggo_3xBody_TypeSUVMaximum_Horsepower(PS)116NEDC_Fuel_Economy(L_100km)6.7~6.9Seats5No_Quotation_Available/001_10.jpg,https://global2.autoimg.cn/globalcardfs/product/g26/M0A/D6/5E/autohomecar__ChtlxWhaWiGAPF5MAAOQka5aAVE090.jpg,1400,1050,global_autohome_gallery
Chery,Chery Tiggo 3xBody TypeSUVMaximum Horsepower(PS)116NEDC Fuel Economy(L/100km)6.7~6.9Seats5No Quotation Available,396,Chery.Chery_Tiggo_3xBody_TypeSUVMaximum_Horsepower(PS)116NEDC_Fuel_Economy(L_100km)6.7~6.9Seats5No_Quotation_Available/001_11.jpg,https://global2.autoimg.cn/globalcardfs/product/g31/M09/EC/68/autohomecar__ChxoHmhaWiGAI4cKAAXyfGZcuJY025.jpg,1400,1050,global_autohome_gallery
Chery,Chery Tiggo 3xBody TypeSUVMaximum Horsepower(PS)116NEDC Fuel Economy(L/100km)6.7~6.9Seats5No Quotation Available,396,Chery.Chery_Tiggo_3xBody_TypeSUVMaximum_Horsepower(PS)116NEDC_Fuel_Economy(L_100km)6.7~6.9Seats5No_Quotation_Available/001_12.jpg,https://global2.autoimg.cn/globalcardfs/product/g31/M02/EC/83/autohomecar__ChxoHWhaWiGAc7MrAAVWET2be1c543.jpg,1400,1050,global_autohome_gallery
Chery,Chery Tiggo 3xBody TypeSUVMaximum Horsepower(PS)116NEDC Fuel Economy(L/100km)6.7~6.9Seats5No Quotation Available,396,Chery.Chery_Tiggo_3xBody_TypeSUVMaximum_Horsepower(PS)116NEDC_Fuel_Economy(L_100km)6.7~6.9Seats5No_Quotation_Available/001_13.jpg,https://global2.autoimg.cn/globalcardfs/product/g26/M01/0E/E0/autohomecar__CjIFVmhaWiGAXx0sAAW7IIGrm3Y183.jpg,1400,1050,global_autohome_gallery
Chery,Chery Tiggo 3xBody TypeSUVMaximum Horsepower(PS)116NEDC Fuel Economy(L/100km)6.7~6.9Seats5No Quotation Available,396,Chery.Chery_Tiggo_3xBody_TypeSUVMaximum_Horsepower(PS)116NEDC_Fuel_Economy(L_100km)6.7~6.9Seats5No_Quotation_Available/001_14.jpg,https://global2.autoimg.cn/globalcardfs/product/g31/M0A/EC/68/autohomecar__ChxoHmhaWiGAWG1QAAOeSO4TZiQ314.jpg,1400,1050,global_autohome_gallery
Chery,Chery Tiggo 3xBody TypeSUVMaximum Horsepower(PS)116NEDC Fuel Economy(L/100km)6.7~6.9Seats5No Quotation Available,396,Chery.Chery_Tiggo_3xBody_TypeSUVMaximum_Horsepower(PS)116NEDC_Fuel_Economy(L_100km)6.7~6.9Seats5No_Quotation_Available/001_15.jpg,https://global2.autoimg.cn/globalcardfs/product/g30/M0B/69/AF/autohomecar__ChxknGhaWiuAQLNiAAOubsUHUx0013.jpg,1400,1050,global_autohome_gallery
Chery,Chery Tiggo 3xBody TypeSUVMaximum Horsepower(PS)116NEDC Fuel Economy(L/100km)6.7~6.9Seats5No Quotation Available,396,Chery.Chery_Tiggo_3xBody_TypeSUVMaximum_Horsepower(PS)116NEDC_Fuel_Economy(L_100km)6.7~6.9Seats5No_Quotation_Available/001_16.jpg,https://global2.autoimg.cn/globalcardfs/product/g30/M0B/45/AD/autohomecar__Chtk2GhaWiuAO3gAAANUJO9peCk994.jpg,1400,1050,global_autohome_gallery
Chery,Chery Tiggo 3xBody TypeSUVMaximum Horsepower(PS)116NEDC Fuel Economy(L/100km)6.7~6.9Seats5No Quotation Available,396,Chery.Chery_Tiggo_3xBody_TypeSUVMaximum_Horsepower(PS)116NEDC_Fuel_Economy(L_100km)6.7~6.9Seats5No_Quotation_Available/001_17.jpg,https://global2.autoimg.cn/globalcardfs/product/g24/M04/71/D6/autohomecar__CjIFWGhaWiuATMvtAAOWMluhjEM411.jpg,1400,1050,global_autohome_gallery
Chery,Chery Tiggo 3xBody TypeSUVMaximum Horsepower(PS)116NEDC Fuel Economy(L/100km)6.7~6.9Seats5No Quotation Available,396,Chery.Chery_Tiggo_3xBody_TypeSUVMaximum_Horsepower(PS)116NEDC_Fuel_Economy(L_100km)6.7~6.9Seats5No_Quotation_Available/001_18.jpg,https://global2.autoimg.cn/globalcardfs/product/g24/M04/20/1B/autohomecar__Chxky2haWiuAfJZKAAJHFoXopOU354.jpg,1400,1050,global_autohome_gallery
Chery,Chery Tiggo 3xBody TypeSUVMaximum Horsepower(PS)116NEDC Fuel Economy(L/100km)6.7~6.9Seats5No Quotation Available,396,Chery.Chery_Tiggo_3xBody_TypeSUVMaximum_Horsepower(PS)116NEDC_Fuel_Economy(L_100km)6.7~6.9Seats5No_Quotation_Available/001_19.jpg,https://global2.autoimg.cn/globalcardfs/product/g30/M00/69/AF/autohomecar__ChxknGhaWiuAbbfaAAT2bpmbFFQ480.jpg,1400,1050,global_autohome_gallery
Chery,Chery Tiggo 3xBody TypeSUVMaximum Horsepower(PS)116NEDC Fuel Economy(L/100km)6.7~6.9Seats5No Quotation Available,396,Chery.Chery_Tiggo_3xBody_TypeSUVMaximum_Horsepower(PS)116NEDC_Fuel_Economy(L_100km)6.7~6.9Seats5No_Quotation_Available/001_20.jpg,https://global2.autoimg.cn/globalcardfs/product/g24/M0B/20/1C/autohomecar__Chxky2haWjOAD85RAAM8FjlQ0mA838.jpg,1400,1050,global_autohome_gallery
Chery,Chery Tiggo 3xBody TypeSUVMaximum Horsepower(PS)116NEDC Fuel Economy(L/100km)6.7~6.9Seats5No Quotation Available,396,Chery.Chery_Tiggo_3xBody_TypeSUVMaximum_Horsepower(PS)116NEDC_Fuel_Economy(L_100km)6.7~6.9Seats5No_Quotation_Available/001_21.jpg,https://global2.autoimg.cn/globalcardfs/product/g30/M03/45/AD/autohomecar__Chtk2GhaWjOAasNZAAJWmyO_DZc261.jpg,1400,1050,global_autohome_gallery
Chery,Chery Tiggo 3xBody TypeSUVMaximum Horsepower(PS)116NEDC Fuel Economy(L/100km)6.7~6.9Seats5No Quotation Available,396,Chery.Chery_Tiggo_3xBody_TypeSUVMaximum_Horsepower(PS)116NEDC_Fuel_Economy(L_100km)6.7~6.9Seats5No_Quotation_Available/001_22.jpg,https://global2.autoimg.cn/globalcardfs/product/g24/M0A/20/1C/autohomecar__Chxky2haWjOAELErAAPA4bLbEXA207.jpg,1400,1050,global_autohome_gallery
Chery,Chery Tiggo 3xBody TypeSUVMaximum Horsepower(PS)116NEDC Fuel Economy(L/100km)6.7~6.9Seats5No Quotation Available,396,Chery.Chery_Tiggo_3xBody_TypeSUVMaximum_Horsepower(PS)116NEDC_Fuel_Economy(L_100km)6.7~6.9Seats5No_Quotation_Available/001_23.jpg,https://global2.autoimg.cn/globalcardfs/product/g24/M0B/FB/36/autohomecar__Chtk3WhaWjOAByK7AARWyt3OaEU825.jpg,1400,1050,global_autohome_gallery
Chery,Chery Tiggo 3xBody TypeSUVMaximum Horsepower(PS)116NEDC Fuel Economy(L/100km)6.7~6.9Seats5No Quotation Available,396,Chery.Chery_Tiggo_3xBody_TypeSUVMaximum_Horsepower(PS)116NEDC_Fuel_Economy(L_100km)6.7~6.9Seats5No_Quotation_Available/001_24.jpg,https://global2.autoimg.cn/globalcardfs/product/g30/M04/45/AD/autohomecar__Chtk2GhaWjOAWfoXAAQALgsPkQY862.jpg,1400,1050,global_autohome_gallery
Chery,Chery Tiggo 3xBody TypeSUVMaximum Horsepower(PS)116NEDC Fuel Economy(L/100km)6.7~6.9Seats5No Quotation Available,396,Chery.Chery_Tiggo_3xBody_TypeSUVMaximum_Horsepower(PS)116NEDC_Fuel_Economy(L_100km)6.7~6.9Seats5No_Quotation_Available/001_25.jpg,https://global2.autoimg.cn/globalcardfs/product/g24/M00/71/D7/autohomecar__CjIFWGhaWjuAcW9RAAVidqiTLsg450.jpg,1400,1050,global_autohome_gallery
Chery,Chery Tiggo 3xBody TypeSUVMaximum Horsepower(PS)116NEDC Fuel Economy(L/100km)6.7~6.9Seats5No Quotation Available,396,Chery.Chery_Tiggo_3xBody_TypeSUVMaximum_Horsepower(PS)116NEDC_Fuel_Economy(L_100km)6.7~6.9Seats5No_Quotation_Available/001_26.jpg,https://global2.autoimg.cn/globalcardfs/product/g24/M06/20/1C/autohomecar__Chxky2haWjuAdgoPAAJ_5fmFR70344.jpg,1400,1050,global_autohome_gallery
Chery,Chery Tiggo 3xBody TypeSUVMaximum Horsepower(PS)116NEDC Fuel Economy(L/100km)6.7~6.9Seats5No Quotation Available,396,Chery.Chery_Tiggo_3xBody_TypeSUVMaximum_Horsepower(PS)116NEDC_Fuel_Economy(L_100km)6.7~6.9Seats5No_Quotation_Available/001_27.jpg,https://global2.autoimg.cn/globalcardfs/product/g24/M03/71/D7/autohomecar__CjIFWGhaWjuAbn6VAAR4aa2vJjw271.jpg,1400,1050,global_autohome_gallery
Chery,Chery Tiggo 3xBody TypeSUVMaximum Horsepower(PS)116NEDC Fuel Economy(L/100km)6.7~6.9Seats5No Quotation Available,396,Chery.Chery_Tiggo_3xBody_TypeSUVMaximum_Horsepower(PS)116NEDC_Fuel_Economy(L_100km)6.7~6.9Seats5No_Quotation_Available/001_28.jpg,https://global2.autoimg.cn/globalcardfs/product/g24/M00/20/1C/autohomecar__Chxky2haWjuAVqNtAALvFCy2-c8806.jpg,1400,1050,global_autohome_gallery
Chery,Chery Tiggo 3xBody TypeSUVMaximum Horsepower(PS)116NEDC Fuel Economy(L/100km)6.7~6.9Seats5No Quotation Available,396,Chery.Chery_Tiggo_3xBody_TypeSUVMaximum_Horsepower(PS)116NEDC_Fuel_Economy(L_100km)6.7~6.9Seats5No_Quotation_Available/001_29.jpg,https://global2.autoimg.cn/globalcardfs/product/g24/M04/20/1C/autohomecar__Chxky2haWjuAZrgHAAIhsOWZCLM635.jpg,1400,1050,global_autohome_gallery
Chery,Chery Tiggo 3xBody TypeSUVMaximum Horsepower(PS)116NEDC Fuel Economy(L/100km)6.7~6.9Seats5No Quotation Available,396,Chery.Chery_Tiggo_3xBody_TypeSUVMaximum_Horsepower(PS)116NEDC_Fuel_Economy(L_100km)6.7~6.9Seats5No_Quotation_Available/001_30.jpg,https://global2.autoimg.cn/globalcardfs/product/g25/M02/A1/B9/autohomecar__CjIFV2haVlWAGMIxAD_iEhYQgFI937.png,3840,2880,global_autohome_gallery
GAC,GAC EmpowBody TypeCarMaximum Horsepower(PS)177~265WLTC Fuel Economy(L/100km)5.96~7.06Seats5No Quotation Available,399,GAC.GAC_EmpowBody_TypeCarMaximum_Horsepower(PS)177~265WLTC_Fuel_Economy(L_100km)5.96~7.06Seats5No_Quotation_Available/001_07.jpg,https://global2.autoimg.cn/globalcardfs/product/g24/M01/FB/68/autohomecar__Chtk3WhaZIyAX67QACTjQRl7PF8972.jpg,3840,2880,global_autohome_gallery
GAC,GAC EmpowBody TypeCarMaximum Horsepower(PS)177~265WLTC Fuel Economy(L/100km)5.96~7.06Seats5No Quotation Available,399,GAC.GAC_EmpowBody_TypeCarMaximum_Horsepower(PS)177~265WLTC_Fuel_Economy(L_100km)5.96~7.06Seats5No_Quotation_Available/001_08.jpg,https://global2.autoimg.cn/globalcardfs/product/g24/M00/72/07/autohomecar__CjIFWGhaZIuAHfpuACFg-BsfiNQ255.jpg,3840,2880,global_autohome_gallery
GAC,GAC EmpowBody TypeCarMaximum Horsepower(PS)177~265WLTC Fuel Economy(L/100km)5.96~7.06Seats5No Quotation Available,399,GAC.GAC_EmpowBody_TypeCarMaximum_Horsepower(PS)177~265WLTC_Fuel_Economy(L_100km)5.96~7.06Seats5No_Quotation_Available/001_09.jpg,https://global2.autoimg.cn/globalcardfs/product/g24/M07/20/4D/autohomecar__Chxky2haZIuAZkyLABtCUxF-_2w624.jpg,3840,2880,global_autohome_gallery
GAC,GAC EmpowBody TypeCarMaximum Horsepower(PS)177~265WLTC Fuel Economy(L/100km)5.96~7.06Seats5No Quotation Available,399,GAC.GAC_EmpowBody_TypeCarMaximum_Horsepower(PS)177~265WLTC_Fuel_Economy(L_100km)5.96~7.06Seats5No_Quotation_Available/001_10.jpg,https://global2.autoimg.cn/globalcardfs/product/g24/M02/20/4D/autohomecar__Chxky2haZIuAYChVAB8UNvHvFDA873.jpg,3840,2880,global_autohome_gallery
GAC,GAC EmpowBody TypeCarMaximum Horsepower(PS)177~265WLTC Fuel Economy(L/100km)5.96~7.06Seats5No Quotation Available,399,GAC.GAC_EmpowBody_TypeCarMaximum_Horsepower(PS)177~265WLTC_Fuel_Economy(L_100km)5.96~7.06Seats5No_Quotation_Available/001_11.jpg,https://global2.autoimg.cn/globalcardfs/product/g24/M0B/72/07/autohomecar__CjIFWGhaZIuAAE3uABwR7gfs2ac876.jpg,3840,2880,global_autohome_gallery
GAC,GAC EmpowBody TypeCarMaximum Horsepower(PS)177~265WLTC Fuel Economy(L/100km)5.96~7.06Seats5No Quotation Available,399,GAC.GAC_EmpowBody_TypeCarMaximum_Horsepower(PS)177~265WLTC_Fuel_Economy(L_100km)5.96~7.06Seats5No_Quotation_Available/001_12.jpg,https://global2.autoimg.cn/globalcardfs/product/g24/M09/FB/68/autohomecar__Chtk3WhaZIyAKCqQABsEu6J-HD4099.jpg,3840,2880,global_autohome_gallery
GAC,GAC EmpowBody TypeCarMaximum Horsepower(PS)177~265WLTC Fuel Economy(L/100km)5.96~7.06Seats5No Quotation Available,399,GAC.GAC_EmpowBody_TypeCarMaximum_Horsepower(PS)177~265WLTC_Fuel_Economy(L_100km)5.96~7.06Seats5No_Quotation_Available/001_14.jpg,https://global2.autoimg.cn/globalcardfs/product/g24/M01/FB/68/autohomecar__Chtk3WhaZJaAW_Y9ACC50fQrIPk276.jpg,3840,2880,global_autohome_gallery
GAC,GAC EmpowBody TypeCarMaximum Horsepower(PS)177~265WLTC Fuel Economy(L/100km)5.96~7.06Seats5No Quotation Available,399,GAC.GAC_EmpowBody_TypeCarMaximum_Horsepower(PS)177~265WLTC_Fuel_Economy(L_100km)5.96~7.06Seats5No_Quotation_Available/001_15.jpg,https://global2.autoimg.cn/globalcardfs/product/g24/M08/20/4D/autohomecar__Chxky2haZJaAegopABoWMGirLOM146.jpg,3840,2880,global_autohome_gallery
GAC,GAC EmpowBody TypeCarMaximum Horsepower(PS)177~265WLTC Fuel Economy(L/100km)5.96~7.06Seats5No Quotation Available,399,GAC.GAC_EmpowBody_TypeCarMaximum_Horsepower(PS)177~265WLTC_Fuel_Economy(L_100km)5.96~7.06Seats5No_Quotation_Available/001_16.jpg,https://global2.autoimg.cn/globalcardfs/product/g24/M01/20/4D/autohomecar__Chxky2haZJaARr6GAA_hw_QhFoQ296.jpg,3840,2880,global_autohome_gallery
GAC,GAC EmpowBody TypeCarMaximum Horsepower(PS)177~265WLTC Fuel Economy(L/100km)5.96~7.06Seats5No Quotation Available,399,GAC.GAC_EmpowBody_TypeCarMaximum_Horsepower(PS)177~265WLTC_Fuel_Economy(L_100km)5.96~7.06Seats5No_Quotation_Available/001_17.jpg,https://global2.autoimg.cn/globalcardfs/product/g24/M03/20/4E/autohomecar__Chxky2haZJeAa49cADCJgoNQW2I637.jpg,3840,2880,global_autohome_gallery
GAC,GAC EmpowBody TypeCarMaximum Horsepower(PS)177~265WLTC Fuel Economy(L/100km)5.96~7.06Seats5No Quotation Available,399,GAC.GAC_EmpowBody_TypeCarMaximum_Horsepower(PS)177~265WLTC_Fuel_Economy(L_100km)5.96~7.06Seats5No_Quotation_Available/001_18.jpg,https://global2.autoimg.cn/globalcardfs/product/g24/M04/FB/68/autohomecar__Chtk3WhaZJeAc5JrACgsTaJv7eM438.jpg,3840,2880,global_autohome_gallery
GAC,GAC EmpowBody TypeCarMaximum Horsepower(PS)177~265WLTC Fuel Economy(L/100km)5.96~7.06Seats5No Quotation Available,399,GAC.GAC_EmpowBody_TypeCarMaximum_Horsepower(PS)177~265WLTC_Fuel_Economy(L_100km)5.96~7.06Seats5No_Quotation_Available/001_19.jpg,https://global2.autoimg.cn/globalcardfs/product/g24/M0A/72/09/autohomecar__CjIFWGhaZKCAMACxABl-C24uNoM840.jpg,3840,2880,global_autohome_gallery
GAC,GAC EmpowBody TypeCarMaximum Horsepower(PS)177~265WLTC Fuel Economy(L/100km)5.96~7.06Seats5No Quotation Available,399,GAC.GAC_EmpowBody_TypeCarMaximum_Horsepower(PS)177~265WLTC_Fuel_Economy(L_100km)5.96~7.06Seats5No_Quotation_Available/001_20.jpg,https://global2.autoimg.cn/globalcardfs/product/g27/M08/84/C9/autohomecar__CjIFVWhaZLGAOq7mACMJ_JhPF7s830.jpg,3840,2880,global_autohome_gallery
GAC,GAC EmpowBody TypeCarMaximum Horsepower(PS)177~265WLTC Fuel Economy(L/100km)5.96~7.06Seats5No Quotation Available,399,GAC.GAC_EmpowBody_TypeCarMaximum_Horsepower(PS)177~265WLTC_Fuel_Economy(L_100km)5.96~7.06Seats5No_Quotation_Available/001_21.jpg,https://global2.autoimg.cn/globalcardfs/product/g24/M0B/72/09/autohomecar__CjIFWGhaZKGAKC5hACp_0ymADcA948.jpg,3840,2880,global_autohome_gallery
GAC,GAC EmpowBody TypeCarMaximum Horsepower(PS)177~265WLTC Fuel Economy(L/100km)5.96~7.06Seats5No Quotation Available,399,GAC.GAC_EmpowBody_TypeCarMaximum_Horsepower(PS)177~265WLTC_Fuel_Economy(L_100km)5.96~7.06Seats5No_Quotation_Available/001_22.jpg,https://global2.autoimg.cn/globalcardfs/product/g24/M01/72/09/autohomecar__CjIFWGhaZKCADfznABlZDeR2AY4923.jpg,3840,2880,global_autohome_gallery
GAC,GAC EmpowBody TypeCarMaximum Horsepower(PS)177~265WLTC Fuel Economy(L/100km)5.96~7.06Seats5No Quotation Available,399,GAC.GAC_EmpowBody_TypeCarMaximum_Horsepower(PS)177~265WLTC_Fuel_Economy(L_100km)5.96~7.06Seats5No_Quotation_Available/001_23.jpg,https://global2.autoimg.cn/globalcardfs/product/g24/M00/72/09/autohomecar__CjIFWGhaZKGAN3eRAByAQHzw5A8317.jpg,3840,2880,global_autohome_gallery
GAC,GAC EmpowBody TypeCarMaximum Horsepower(PS)177~265WLTC Fuel Economy(L/100km)5.96~7.06Seats5No Quotation Available,399,GAC.GAC_EmpowBody_TypeCarMaximum_Horsepower(PS)177~265WLTC_Fuel_Economy(L_100km)5.96~7.06Seats5No_Quotation_Available/001_24.jpg,https://global2.autoimg.cn/globalcardfs/product/g26/M00/D6/94/autohomecar__ChtlxWhaZLuAdgPWAAv1MO53fDc070.jpg,3840,2880,global_autohome_gallery
